trial,mismatch,method,target,assumed_relative_error,true_relative_error,residual_gap,clipped
536,rotate_30,raw_joint,wide_2link,0.8759827107276629,0.8759827107276629,0.0,0
536,rotate_30,ejar_correct_map,wide_2link,0.01600846720196291,0.01600846720196291,0.0,0
536,rotate_30,ejar_assumed_map,wide_2link,0.01520748897033509,0.5187621285932578,0.009857032778296967,0
537,scale_x2,raw_joint,snake_6link,1.9268740195016119,1.9268740195016119,0.0,0
537,scale_x2,ejar_correct_map,snake_6link,0.0036721804037737706,0.0036721804037737706,0.0,0
537,scale_x2,ejar_assumed_map,snake_6link,0.4608444672195961,0.5080636546141224,0.005788756629663959,1
538,swap_axes,raw_joint,redundant_4link,1.5915893343510137,1.5915893343510137,0.0,0
538,swap_axes,ejar_correct_map,redundant_4link,0.35735763893975403,0.35735763893975403,0.0,1
538,swap_axes,ejar_assumed_map,redundant_4link,0.4594197600553508,0.6275714816435666,0.008906774476684951,1
539,drop_y,raw_joint,long_2link,0.7678410259965754,0.7678410259965754,0.0,0
539,drop_y,ejar_correct_map,long_2link,0.03776537331442038,0.03776537331442038,0.0,1
539,drop_y,ejar_assumed_map,long_2link,0.0017847530559986287,0.34118561785789164,0.023426356083970652,0
540,identity,raw_joint,needle_5link,0.8822554065294399,0.8822554065294399,0.0,0
540,identity,ejar_correct_map,needle_5link,0.7921033819762291,0.7921033819762291,0.0,0
540,identity,ejar_assumed_map,needle_5link,0.7921033819762291,0.7921033819762291,0.0,0
541,rotate_30,raw_joint,heavy_3link,1.1247163431324663,1.1247163431324663,0.0,0
541,rotate_30,ejar_correct_map,heavy_3link,0.003760065012266125,0.003760065012266125,0.0,0
541,rotate_30,ejar_assumed_map,heavy_3link,0.02534310300923447,0.49408103057074393,0.012963745345404735,0
542,scale_x2,raw_joint,short_2link,1.11289019121993,1.11289019121993,0.0,0
542,scale_x2,ejar_correct_map,short_2link,0.5822566312533497,0.5822566312533497,0.0,1
542,scale_x2,ejar_assumed_map,short_2link,0.5264221412503495,0.548439603481881,0.006439997712420119,1
543,swap_axes,raw_joint,soft_5link,2.7494748856800566,2.7494748856800566,0.0,0
543,swap_axes,ejar_correct_map,soft_5link,0.03305160638261809,0.03305160638261809,0.0,0
543,swap_axes,ejar_assumed_map,soft_5link,0.011165289417139738,1.5023567993045355,0.017537397539976667,0
544,drop_y,raw_joint,asym_3link,0.9594345742983126,0.9594345742983126,0.0,0
544,drop_y,ejar_correct_map,asym_3link,0.012726127730936345,0.012726127730936345,0.0,0
544,drop_y,ejar_assumed_map,asym_3link,0.016457182503114044,0.33002345482941087,0.006395544933450142,0
545,identity,raw_joint,large_6link,4.973593279209196,4.973593279209196,0.0,1
545,identity,ejar_correct_map,large_6link,0.007110846279348505,0.007110846279348505,0.0,0
545,identity,ejar_assumed_map,large_6link,0.007110846279348505,0.007110846279348505,0.0,0
546,rotate_30,raw_joint,long_4link,1.0532124368641502,1.0532124368641502,0.0,0
546,rotate_30,ejar_correct_map,long_4link,0.005132707622416881,0.005132707622416881,0.0,0
546,rotate_30,ejar_assumed_map,long_4link,0.002022331276790804,0.5188620219047154,0.00883910838941721,0
547,scale_x2,raw_joint,wide_2link,2.0327012518208183,2.0327012518208183,0.0,0
547,scale_x2,ejar_correct_map,wide_2link,0.010110624086265825,0.010110624086265825,0.0,0
547,scale_x2,ejar_assumed_map,wide_2link,0.32627654498419806,0.381082777465183,0.006696362479378598,1
548,swap_axes,raw_joint,snake_6link,1.154657661353495,1.154657661353495,0.0,0
548,swap_axes,ejar_correct_map,snake_6link,0.011898523142695405,0.011898523142695405,0.0,0
548,swap_axes,ejar_assumed_map,snake_6link,0.3463145485939424,1.5859939012792665,0.04577484289825432,1
549,drop_y,raw_joint,redundant_4link,0.8348852992086538,0.8348852992086538,0.0,0
549,drop_y,ejar_correct_map,redundant_4link,0.28747057723814756,0.28747057723814756,0.0,1
549,drop_y,ejar_assumed_map,redundant_4link,0.020076779147175036,0.9508116794718039,0.032376217280970274,0
550,identity,raw_joint,long_2link,0.013278856580632398,0.013278856580632398,0.0,0
550,identity,ejar_correct_map,long_2link,0.0018895276261212954,0.0018895276261212954,0.0,0
550,identity,ejar_assumed_map,long_2link,0.0018895276261212954,0.0018895276261212954,0.0,0
551,rotate_30,raw_joint,needle_5link,1.4511958069274975,1.4511958069274975,0.0,0
551,rotate_30,ejar_correct_map,needle_5link,0.00835245749841965,0.00835245749841965,0.0,0
551,rotate_30,ejar_assumed_map,needle_5link,0.013834079454970396,0.508846509626359,0.009514028473945332,0
552,scale_x2,raw_joint,heavy_3link,0.5856331882159,0.5856331882159,0.0,0
552,scale_x2,ejar_correct_map,heavy_3link,0.008546776937406794,0.008546776937406794,0.0,0
552,scale_x2,ejar_assumed_map,heavy_3link,0.5825161985364131,0.5376674833885839,0.01541301238981457,1
553,swap_axes,raw_joint,short_2link,1.6434370363654904,1.6434370363654904,0.0,0
553,swap_axes,ejar_correct_map,short_2link,0.015792897830150577,0.015792897830150577,0.0,0
553,swap_axes,ejar_assumed_map,short_2link,0.1479964662681673,1.6809101309632257,0.0377064762036551,1
554,drop_y,raw_joint,soft_5link,0.7774977480475093,0.7774977480475093,0.0,0
554,drop_y,ejar_correct_map,soft_5link,0.2655682469479824,0.2655682469479824,0.0,1
554,drop_y,ejar_assumed_map,soft_5link,0.014202141116490208,0.900522695234471,0.05141422278052971,0
555,identity,raw_joint,asym_3link,1.1911893233672206,1.1911893233672206,0.0,1
555,identity,ejar_correct_map,asym_3link,0.7680510284864323,0.7680510284864323,0.0,1
555,identity,ejar_assumed_map,asym_3link,0.7680510284864323,0.7680510284864323,0.0,1
556,rotate_30,raw_joint,large_6link,1.6373587422955387,1.6373587422955387,0.0,0
556,rotate_30,ejar_correct_map,large_6link,0.005458388268952395,0.005458388268952395,0.0,0
556,rotate_30,ejar_assumed_map,large_6link,0.019448654689299356,0.5003277505042648,0.00923582984107776,0
557,scale_x2,raw_joint,long_4link,0.5561615281403028,0.5561615281403028,0.0,0
557,scale_x2,ejar_correct_map,long_4link,0.008066699625163466,0.008066699625163466,0.0,0
557,scale_x2,ejar_assumed_map,long_4link,0.007714015647049671,0.3107896935131363,0.010307294550379573,0
558,swap_axes,raw_joint,wide_2link,0.53617781863999,0.53617781863999,0.0,0
558,swap_axes,ejar_correct_map,wide_2link,0.5296059693273036,0.5296059693273036,0.0,1
558,swap_axes,ejar_assumed_map,wide_2link,0.5386081645109179,0.5386935173703179,9.247586582765421e-06,1
559,drop_y,raw_joint,snake_6link,1.0844532966114844,1.0844532966114844,0.0,0
559,drop_y,ejar_correct_map,snake_6link,0.008470064253076842,0.008470064253076842,0.0,0
559,drop_y,ejar_assumed_map,snake_6link,0.009407874051505042,0.11910482551400971,0.00411246129937065,0
560,identity,raw_joint,redundant_4link,0.6868781542802452,0.6868781542802452,0.0,0
560,identity,ejar_correct_map,redundant_4link,0.006287618346433484,0.006287618346433484,0.0,0
560,identity,ejar_assumed_map,redundant_4link,0.006287618346433484,0.006287618346433484,0.0,0
561,rotate_30,raw_joint,long_2link,0.30025208428648986,0.30025208428648986,0.0,1
561,rotate_30,ejar_correct_map,long_2link,0.2983917300425769,0.2983917300425769,0.0,1
561,rotate_30,ejar_assumed_map,long_2link,0.010482775189449109,0.5232587004346332,0.021033992966209142,0
562,scale_x2,raw_joint,needle_5link,1.8698069085968885,1.8698069085968885,0.0,1
562,scale_x2,ejar_correct_map,needle_5link,0.0026276323609733063,0.0026276323609733063,0.0,0
562,scale_x2,ejar_assumed_map,needle_5link,0.4062966567433366,0.30189063774330355,0.021879726105608528,1
563,swap_axes,raw_joint,heavy_3link,0.5747708639815887,0.5747708639815887,0.0,0
563,swap_axes,ejar_correct_map,heavy_3link,0.521859417325492,0.521859417325492,0.0,1
563,swap_axes,ejar_assumed_map,heavy_3link,0.8537442496351524,1.0950075297501622,0.01148968987169402,1
564,drop_y,raw_joint,short_2link,0.6870323127451965,0.6870323127451965,0.0,0
564,drop_y,ejar_correct_map,short_2link,0.042140267191012964,0.042140267191012964,0.0,0
564,drop_y,ejar_assumed_map,short_2link,0.15426302041513099,0.7178815467457765,0.006696215688763982,0
565,identity,raw_joint,soft_5link,2.5438081202363585,2.5438081202363585,0.0,0
565,identity,ejar_correct_map,soft_5link,0.002261229914998492,0.002261229914998492,0.0,0
565,identity,ejar_assumed_map,soft_5link,0.002261229914998492,0.002261229914998492,0.0,0
566,rotate_30,raw_joint,asym_3link,0.8971792023645797,0.8971792023645797,0.0,0
566,rotate_30,ejar_correct_map,asym_3link,0.020258785236391224,0.020258785236391224,0.0,0
566,rotate_30,ejar_assumed_map,asym_3link,0.009095390161605058,0.5246690661868495,0.011903304210472547,0
567,scale_x2,raw_joint,large_6link,1.0291571155250558,1.0291571155250558,0.0,0
567,scale_x2,ejar_correct_map,large_6link,0.004783440412867072,0.004783440412867072,0.0,0
567,scale_x2,ejar_assumed_map,large_6link,0.010617116493274835,0.40627041238730616,0.0030687473385841726,0
568,swap_axes,raw_joint,long_4link,2.4201811355262883,2.4201811355262883,0.0,0
568,swap_axes,ejar_correct_map,long_4link,0.006197520330876071,0.006197520330876071,0.0,0
568,swap_axes,ejar_assumed_map,long_4link,0.6786587130001037,1.1090981527087638,0.03304046641281794,1
569,drop_y,raw_joint,wide_2link,1.2634665584088782,1.2634665584088782,0.0,0
569,drop_y,ejar_correct_map,wide_2link,0.012119977375253834,0.012119977375253834,0.0,0
569,drop_y,ejar_assumed_map,wide_2link,0.0020342849261401185,0.6396332776082067,0.008929324107529618,0
570,identity,raw_joint,snake_6link,0.6477292605229534,0.6477292605229534,0.0,0
570,identity,ejar_correct_map,snake_6link,0.7726134878962656,0.7726134878962656,0.0,1
570,identity,ejar_assumed_map,snake_6link,0.7726134878962656,0.7726134878962656,0.0,1
571,rotate_30,raw_joint,redundant_4link,1.2594256414183167,1.2594256414183167,0.0,0
571,rotate_30,ejar_correct_map,redundant_4link,0.003317298922870341,0.003317298922870341,0.0,0
571,rotate_30,ejar_assumed_map,redundant_4link,0.005057410667885879,0.5147543527134144,0.001474734654720963,0
572,scale_x2,raw_joint,long_2link,0.25717848458736237,0.25717848458736237,0.0,0
572,scale_x2,ejar_correct_map,long_2link,0.6809844148502943,0.6809844148502943,0.0,1
572,scale_x2,ejar_assumed_map,long_2link,0.8994419369082008,0.9076731322677736,0.0036319624380937027,1
573,swap_axes,raw_joint,needle_5link,1.4805338333115252,1.4805338333115252,0.0,0
573,swap_axes,ejar_correct_map,needle_5link,0.017260689293023615,0.017260689293023615,0.0,0
573,swap_axes,ejar_assumed_map,needle_5link,0.010506673927559424,1.6176250967096746,0.033164725102336756,0
574,drop_y,raw_joint,heavy_3link,0.7827259656186237,0.7827259656186237,0.0,0
574,drop_y,ejar_correct_map,heavy_3link,0.0020921549201374456,0.0020921549201374456,0.0,0
574,drop_y,ejar_assumed_map,heavy_3link,0.0059369286592543,0.8831397450512929,0.04203211661595116,0
575,identity,raw_joint,short_2link,5.252509562167673,5.252509562167673,0.0,0
575,identity,ejar_correct_map,short_2link,0.03938781782249204,0.03938781782249204,0.0,0
575,identity,ejar_assumed_map,short_2link,0.03938781782249204,0.03938781782249204,0.0,0
576,rotate_30,raw_joint,soft_5link,0.776811482893821,0.776811482893821,0.0,0
576,rotate_30,ejar_correct_map,soft_5link,0.014145690062342158,0.014145690062342158,0.0,0
576,rotate_30,ejar_assumed_map,soft_5link,0.0011588955348896353,0.5184738471490485,0.011219512007839577,0
577,scale_x2,raw_joint,asym_3link,0.9544073534871036,0.9544073534871036,0.0,0
577,scale_x2,ejar_correct_map,asym_3link,0.002326873433129821,0.002326873433129821,0.0,0
577,scale_x2,ejar_assumed_map,asym_3link,0.005235246203362056,0.6024899659834511,0.023245008403233684,0
578,swap_axes,raw_joint,large_6link,0.5928300569546018,0.5928300569546018,0.0,0
578,swap_axes,ejar_correct_map,large_6link,0.0014904868842657412,0.0014904868842657412,0.0,0
578,swap_axes,ejar_assumed_map,large_6link,0.01566933542783689,1.877249638122665,0.042570817270698176,0
579,drop_y,raw_joint,long_4link,1.400823191994563,1.400823191994563,0.0,0
579,drop_y,ejar_correct_map,long_4link,0.008921664640257912,0.008921664640257912,0.0,0
579,drop_y,ejar_assumed_map,long_4link,0.010405881939481632,0.9489074675527891,0.03688229854164208,0
580,identity,raw_joint,wide_2link,1.4073957599591198,1.4073957599591198,0.0,0
580,identity,ejar_correct_map,wide_2link,0.5320375041399829,0.5320375041399829,0.0,1
580,identity,ejar_assumed_map,wide_2link,0.5320375041399829,0.5320375041399829,0.0,1
581,rotate_30,raw_joint,snake_6link,1.027119881013147,1.027119881013147,0.0,0
581,rotate_30,ejar_correct_map,snake_6link,0.0027527557561161263,0.0027527557561161263,0.0,0
581,rotate_30,ejar_assumed_map,snake_6link,0.004182363336393559,0.5153200628181877,0.029957140131148897,0
582,scale_x2,raw_joint,redundant_4link,1.3231453126314288,1.3231453126314288,0.0,0
582,scale_x2,ejar_correct_map,redundant_4link,0.007939319036836295,0.007939319036836295,0.0,0
582,scale_x2,ejar_assumed_map,redundant_4link,0.008584641460689432,0.8016531509433423,0.02133710425621198,0
583,swap_axes,raw_joint,long_2link,1.6799266454265729,1.6799266454265729,0.0,1
583,swap_axes,ejar_correct_map,long_2link,0.33171578033070565,0.33171578033070565,0.0,1
583,swap_axes,ejar_assumed_map,long_2link,0.0027827891848365366,0.9864842405649732,0.06079392853812346,0
584,drop_y,raw_joint,needle_5link,1.5451353942734793,1.5451353942734793,0.0,0
584,drop_y,ejar_correct_map,needle_5link,0.007853790645566296,0.007853790645566296,0.0,0
584,drop_y,ejar_assumed_map,needle_5link,0.005447502531361832,0.3355158624991473,0.0020767605862638816,0
585,identity,raw_joint,heavy_3link,2.0695897616067382,2.0695897616067382,0.0,1
585,identity,ejar_correct_map,heavy_3link,0.8858533654392221,0.8858533654392221,0.0,1
585,identity,ejar_assumed_map,heavy_3link,0.8858533654392221,0.8858533654392221,0.0,1
586,rotate_30,raw_joint,short_2link,0.490897312802434,0.490897312802434,0.0,0
586,rotate_30,ejar_correct_map,short_2link,0.47167487012293874,0.47167487012293874,0.0,1
586,rotate_30,ejar_assumed_map,short_2link,0.6375256839772314,0.7053222098634929,0.002868863056564315,1
587,scale_x2,raw_joint,soft_5link,1.0855872502002168,1.0855872502002168,0.0,1
587,scale_x2,ejar_correct_map,soft_5link,0.009755871350077472,0.009755871350077472,0.0,0
587,scale_x2,ejar_assumed_map,soft_5link,0.005237359403487505,0.4978422519263076,0.020646360730078108,0
588,swap_axes,raw_joint,asym_3link,0.6803225356485779,0.6803225356485779,0.0,0
588,swap_axes,ejar_correct_map,asym_3link,0.4983316009657461,0.4983316009657461,0.0,1
588,swap_axes,ejar_assumed_map,asym_3link,0.5998357957864248,0.8655616414323476,0.01177248536699935,1
589,drop_y,raw_joint,large_6link,2.53041307277325,2.53041307277325,0.0,0
589,drop_y,ejar_correct_map,large_6link,0.016205187556878314,0.016205187556878314,0.0,0
589,drop_y,ejar_assumed_map,large_6link,0.0031123723927462673,0.841743518545262,0.00428263553922969,0
590,identity,raw_joint,long_4link,1.912192757086617,1.912192757086617,0.0,0
590,identity,ejar_correct_map,long_4link,0.003170561057505986,0.003170561057505986,0.0,0
590,identity,ejar_assumed_map,long_4link,0.003170561057505986,0.003170561057505986,0.0,0
591,rotate_30,raw_joint,wide_2link,1.0891302207141667,1.0891302207141667,0.0,0
591,rotate_30,ejar_correct_map,wide_2link,0.9386669806952438,0.9386669806952438,0.0,1
591,rotate_30,ejar_assumed_map,wide_2link,0.957286683740131,0.9687581917690518,0.0006490242418006262,1
592,scale_x2,raw_joint,snake_6link,0.7630152725990633,0.7630152725990633,0.0,0
592,scale_x2,ejar_correct_map,snake_6link,0.005813396767841484,0.005813396767841484,0.0,0
592,scale_x2,ejar_assumed_map,snake_6link,0.01001259127021229,0.32087290299528604,0.012230024539375566,0
593,swap_axes,raw_joint,redundant_4link,1.1982353757998776,1.1982353757998776,0.0,0
593,swap_axes,ejar_correct_map,redundant_4link,0.007797364483405818,0.007797364483405818,0.0,0
593,swap_axes,ejar_assumed_map,redundant_4link,0.01262770071843294,1.243073300449718,0.033900273097914525,0
594,drop_y,raw_joint,long_2link,2.211022243503941,2.211022243503941,0.0,1
594,drop_y,ejar_correct_map,long_2link,0.011227926270707744,0.011227926270707744,0.0,0
594,drop_y,ejar_assumed_map,long_2link,0.007157878498675385,0.4925774317142545,0.019123677006357545,0
595,identity,raw_joint,needle_5link,1.0035149345709848,1.0035149345709848,0.0,1
595,identity,ejar_correct_map,needle_5link,0.48867899647523283,0.48867899647523283,0.0,1
595,identity,ejar_assumed_map,needle_5link,0.48867899647523283,0.48867899647523283,0.0,1
596,rotate_30,raw_joint,heavy_3link,0.07658785190078259,0.07658785190078259,0.0,0
596,rotate_30,ejar_correct_map,heavy_3link,0.0013528610565238406,0.0013528610565238406,0.0,0
596,rotate_30,ejar_assumed_map,heavy_3link,0.25011726817930885,0.5049556181897966,0.021864378357632677,1
597,scale_x2,raw_joint,short_2link,1.55368580339877,1.55368580339877,0.0,1
597,scale_x2,ejar_correct_map,short_2link,0.36391996518245157,0.36391996518245157,0.0,1
597,scale_x2,ejar_assumed_map,short_2link,0.02586581088971058,0.39712461256402515,0.011270744129743224,0
598,swap_axes,raw_joint,soft_5link,0.8437843866577961,0.8437843866577961,0.0,0
598,swap_axes,ejar_correct_map,soft_5link,0.4330169882055456,0.4330169882055456,0.0,1
598,swap_axes,ejar_assumed_map,soft_5link,0.4578998006507059,1.261075990789213,0.06492104990440813,1
599,drop_y,raw_joint,asym_3link,1.6596445673094324,1.6596445673094324,0.0,0
599,drop_y,ejar_correct_map,asym_3link,0.0016700108258588889,0.0016700108258588889,0.0,0
599,drop_y,ejar_assumed_map,asym_3link,0.004792461200777614,0.9181323281415448,0.039273525914005986,0
600,identity,raw_joint,large_6link,2.6746219282463417,2.6746219282463417,0.0,0
600,identity,ejar_correct_map,large_6link,0.9275764201458158,0.9275764201458158,0.0,0
600,identity,ejar_assumed_map,large_6link,0.9275764201458158,0.9275764201458158,0.0,0
601,rotate_30,raw_joint,long_4link,1.3697228238355252,1.3697228238355252,0.0,1
601,rotate_30,ejar_correct_map,long_4link,0.0046155020404168275,0.0046155020404168275,0.0,0
601,rotate_30,ejar_assumed_map,long_4link,0.03730938213849723,0.5096423591931332,0.024569750432142386,1
602,scale_x2,raw_joint,wide_2link,0.46507444104428275,0.46507444104428275,0.0,0
602,scale_x2,ejar_correct_map,wide_2link,0.003161866116037325,0.003161866116037325,0.0,0
602,scale_x2,ejar_assumed_map,wide_2link,0.787515119411343,0.6908014423453377,0.06112128021677114,1
603,swap_axes,raw_joint,snake_6link,3.345905982040232,3.345905982040232,0.0,1
603,swap_axes,ejar_correct_map,snake_6link,0.0026509760917128636,0.0026509760917128636,0.0,0
603,swap_axes,ejar_assumed_map,snake_6link,0.00421262045269501,0.9932148621688885,0.027795338926692673,0
604,drop_y,raw_joint,redundant_4link,1.481634882880178,1.481634882880178,0.0,0
