trial,scenario,method,relative_effect_error,absolute_error,effect_cosine,clipped
1880,matched_morphology,ejar_absolute,0.022576827670357097,0.00042035525834088023,0.9997433625981665,0
1881,random_map,normalized_copy,0.7771875641736132,0.04197078060357926,0.6318131152888564,0
1881,random_map,ejar_absolute,0.35938629749571244,0.01940808646386899,0.9507411915635511,1
1882,zero_effect,normalized_copy,0.0,0.0,0.0,0
1882,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1883,same_geometry_diff_limits,normalized_copy,1.5954621036301129,0.08964524274910277,-0.7686462867201098,0
1883,same_geometry_diff_limits,ejar_absolute,0.5970435533401858,0.03354646540910648,0.9996130687152874,1
1884,same_limits_diff_geometry,normalized_copy,0.11695976218419227,0.004436132045949499,0.9988008556544227,0
1884,same_limits_diff_geometry,ejar_absolute,0.011150417279192472,0.00042292086179207506,0.9999379066017453,0
1885,matched_morphology,normalized_copy,0.0,0.0,0.9999996903208334,0
1885,matched_morphology,ejar_absolute,0.004601649184899764,0.00026149142509212196,0.9999914285981577,0
1886,random_map,normalized_copy,1.5827136132823787,0.015442151481501739,0.8845788615219432,0
1886,random_map,ejar_absolute,0.4999870614026351,0.004878252057842689,0.975021643123568,0
1887,zero_effect,normalized_copy,0.0,0.0,0.0,0
1887,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1888,same_geometry_diff_limits,normalized_copy,1.2166223040357136,0.06786584676348863,0.011036567674148302,0
1888,same_geometry_diff_limits,ejar_absolute,0.9157194669172604,0.05108082994533528,0.9999961332134564,1
1889,same_limits_diff_geometry,normalized_copy,1.64867822923788,0.07040105346221887,-0.4530140320302021,0
1889,same_limits_diff_geometry,ejar_absolute,0.716012504680499,0.030574816679013662,0.998823623676928,1
1890,matched_morphology,normalized_copy,0.0,0.0,0.9999992307727549,0
1890,matched_morphology,ejar_absolute,0.0030171291562429447,0.00010878434913741468,0.9999950321729881,0
1891,random_map,normalized_copy,0.5411077001435741,0.026215264673105303,0.9164738747958541,0
1891,random_map,ejar_absolute,2.79867235827841,0.1355884172154736,-0.9529946880782745,0
1892,zero_effect,normalized_copy,0.0,0.0,0.0,0
1892,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1893,same_geometry_diff_limits,normalized_copy,1.1950121892913201,0.0940521498847081,-0.03097636944310184,0
1893,same_geometry_diff_limits,ejar_absolute,0.9756199248540236,0.07678511752862902,0.9879921897633237,1
1894,same_limits_diff_geometry,normalized_copy,0.35699145348414263,0.019606433216198028,0.9982488107060126,0
1894,same_limits_diff_geometry,ejar_absolute,0.011134798306544926,0.0006115375515083735,0.9999441579731707,0
1895,matched_morphology,normalized_copy,0.0,0.0,0.9999997330220859,0
1895,matched_morphology,ejar_absolute,0.007001104227970373,0.0004284782924692178,0.9999757021254012,0
1896,random_map,normalized_copy,3.4524482888656247,0.020322639025122942,-0.5337086252887814,0
1896,random_map,ejar_absolute,1.0020407803367397,0.0058984556359357185,-0.08643754735466498,0
1897,zero_effect,normalized_copy,0.0,0.0,0.0,0
1897,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1898,same_geometry_diff_limits,normalized_copy,1.5115865691027917,0.03858505839678045,-0.9995507528244236,0
1898,same_geometry_diff_limits,ejar_absolute,0.087546593825225,0.002234731707883952,0.9961852458511962,0
1899,same_limits_diff_geometry,normalized_copy,1.355185847383304,0.07211765219670073,0.21281792726274273,0
1899,same_limits_diff_geometry,ejar_absolute,0.7974281869244938,0.04243598673016574,0.9997754271488205,1
1900,matched_morphology,normalized_copy,0.0,0.0,0.9999971839181342,0
1900,matched_morphology,ejar_absolute,0.005210662277157034,9.819055151772486e-05,0.9999878993025024,0
1901,random_map,normalized_copy,0.9109605839351238,0.04415066086354788,0.45448204816899046,0
1901,random_map,ejar_absolute,0.8408439682212046,0.04075238548711795,0.8084984420587427,0
1902,zero_effect,normalized_copy,0.0,0.0,0.0,0
1902,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1903,same_geometry_diff_limits,normalized_copy,1.307443033305761,0.06309830577845207,-0.25895955263537956,0
1903,same_geometry_diff_limits,ejar_absolute,0.661791156363646,0.03193860052175838,0.9999484483138603,1
1904,same_limits_diff_geometry,normalized_copy,0.37769664905962386,0.0363949090173764,0.9259306135736172,0
1904,same_limits_diff_geometry,ejar_absolute,0.5246097976783182,0.0505514833230955,0.9275837017043529,1
1905,matched_morphology,normalized_copy,0.0,0.0,0.9999999129767179,0
1905,matched_morphology,ejar_absolute,0.004667959499931973,0.0005003908219984879,0.9999891098720861,0
1906,random_map,normalized_copy,1.2030451574004217,0.0038866327077131113,0.5249653554675247,0
1906,random_map,ejar_absolute,9.570997799411346,0.030920662340741253,0.6222738398831527,0
1907,zero_effect,normalized_copy,0.0,0.0,0.0,0
1907,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1908,same_geometry_diff_limits,normalized_copy,1.284440233349598,0.026986963880939775,-0.2892017664545632,0
1908,same_geometry_diff_limits,ejar_absolute,0.31118691816120525,0.006538249038444477,0.9999353044800061,1
1909,same_limits_diff_geometry,normalized_copy,1.0930460269391438,0.012752110256299357,0.10173122571160023,0
1909,same_limits_diff_geometry,ejar_absolute,0.03534090795658423,0.0004123075732520648,0.9996267724510511,0
1910,matched_morphology,normalized_copy,0.0,0.0,0.9999998151007887,0
1910,matched_morphology,ejar_absolute,0.004470613326876126,0.0003287755741803989,0.9999899690117282,0
1911,random_map,normalized_copy,0.37639774687887456,0.024799560587267983,0.9629188547754043,0
1911,random_map,ejar_absolute,1.1648857631489458,0.07675034003260015,-0.9891182462536574,0
1912,zero_effect,normalized_copy,0.0,0.0,0.0,0
1912,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1913,same_geometry_diff_limits,normalized_copy,0.43655497222388256,0.012813196632793475,0.9106605197080011,0
1913,same_geometry_diff_limits,ejar_absolute,0.4091451008180408,0.012008697556277355,0.912474328591562,0
1914,same_limits_diff_geometry,normalized_copy,1.6322440108555496,0.0306395963800175,-0.7848643545993547,0
1914,same_limits_diff_geometry,ejar_absolute,0.017658200166861007,0.0003314701247557893,0.9998676180641594,0
1915,matched_morphology,normalized_copy,0.0,0.0,0.9999973462782394,0
1915,matched_morphology,ejar_absolute,0.005938098262116568,0.0001152707538063561,0.9999953762746541,0
1916,random_map,normalized_copy,2.109546004159816,0.03932790186420668,0.4252182678494925,0
1916,random_map,ejar_absolute,1.4914929794484255,0.027805646054285867,-0.5562634919797513,0
1917,zero_effect,normalized_copy,0.0,0.0,0.0,0
1917,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1918,same_geometry_diff_limits,normalized_copy,1.3673040221715518,0.15257098645896883,-0.503845322685488,0
1918,same_geometry_diff_limits,ejar_absolute,0.8633769827163301,0.09634015244816653,0.9997832848493969,1
1919,same_limits_diff_geometry,normalized_copy,1.2823197324924358,0.09329748420105254,0.18019787824795833,0
1919,same_limits_diff_geometry,ejar_absolute,0.843113168153079,0.06134221870903421,0.9998937272423816,1
1920,matched_morphology,normalized_copy,0.0,0.0,0.9999996827398213,0
1920,matched_morphology,ejar_absolute,0.0016584717443251901,9.311083757295596e-05,0.9999987399982652,0
1921,random_map,normalized_copy,1.790747593309826,0.08844505343907837,0.24783096234589314,0
1921,random_map,ejar_absolute,1.3578661722941867,0.0670650328501643,-0.2503265973374645,0
1922,zero_effect,normalized_copy,0.0,0.0,0.0,0
1922,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1923,same_geometry_diff_limits,normalized_copy,1.3182862237509212,0.013964537058940112,-0.15751074118282823,0
1923,same_geometry_diff_limits,ejar_absolute,0.07937860485527751,0.0008408534119658108,0.9980845669736318,0
1924,same_limits_diff_geometry,normalized_copy,0.19986555843114268,0.00408759218280284,0.9824699701442835,0
1924,same_limits_diff_geometry,ejar_absolute,0.018117373096268753,0.0003705312372103592,0.9998472703683868,0
1925,matched_morphology,normalized_copy,0.0,0.0,0.9999994168928172,0
1925,matched_morphology,ejar_absolute,0.008880007738898943,0.00036773844267836114,0.9999617749946929,0
1926,random_map,normalized_copy,0.5767953224165389,0.006608876859856787,0.8261317756386849,0
1926,random_map,ejar_absolute,0.9903209684290831,0.011347022206527977,0.1406421843932984,0
1927,zero_effect,normalized_copy,0.0,0.0,0.0,0
1927,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1928,same_geometry_diff_limits,normalized_copy,0.6261227066696594,0.04057906097677698,0.8296552762297873,0
1928,same_geometry_diff_limits,ejar_absolute,0.16338289014637508,0.010588857728984645,0.9999352286930356,1
1929,same_limits_diff_geometry,normalized_copy,0.7808689807876322,0.008719874968797914,0.7091026217033263,0
1929,same_limits_diff_geometry,ejar_absolute,0.10528098171393634,0.0011756607314735898,0.999383063041424,1
1930,matched_morphology,normalized_copy,0.0,0.0,0.9999997508849197,0
1930,matched_morphology,ejar_absolute,0.004859548753132631,0.0003078902149886294,0.9999897565132232,0
1931,random_map,normalized_copy,1.7398005534877263,0.08269558264544315,-0.4864625982111464,0
1931,random_map,ejar_absolute,1.7352489826860906,0.08247923899694924,-0.3597382462896274,1
1932,zero_effect,normalized_copy,0.0,0.0,0.0,0
1932,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1933,same_geometry_diff_limits,normalized_copy,1.1935795277364094,0.13399300987086551,-0.03387642295137894,0
1933,same_geometry_diff_limits,ejar_absolute,0.9923911093557891,0.11140729932244224,0.8490581242888042,1
1934,same_limits_diff_geometry,normalized_copy,0.32176654808632754,0.0039615286077709574,0.9818365726185988,0
1934,same_limits_diff_geometry,ejar_absolute,0.1135337397538067,0.0013978058336296007,0.9936906924250603,0
1935,matched_morphology,normalized_copy,0.0,0.0,0.9999987441973596,0
1935,matched_morphology,ejar_absolute,0.005688583385383301,0.00016052518359194404,0.9999854195714145,0
1936,random_map,normalized_copy,1.4638781610958984,0.027747701538648077,0.12103757367489258,0
1936,random_map,ejar_absolute,1.6411767712329945,0.031108383491590324,-0.11343680296740061,0
1937,zero_effect,normalized_copy,0.0,0.0,0.0,0
1937,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1938,same_geometry_diff_limits,normalized_copy,0.9075799333005293,0.05481908104997246,0.4521709085841305,0
1938,same_geometry_diff_limits,ejar_absolute,0.8955502924988719,0.05409247413645254,0.4676448705939315,1
1939,same_limits_diff_geometry,normalized_copy,1.1963039941509452,0.036176054416449555,0.38828854558138776,0
1939,same_limits_diff_geometry,ejar_absolute,0.9200141570552838,0.0278210909369717,0.6336538949566713,1
1940,matched_morphology,normalized_copy,0.0,0.0,0.9999999265688523,0
1940,matched_morphology,ejar_absolute,0.0005317340672683328,6.205179018445772e-05,0.9999999025585942,0
1941,random_map,normalized_copy,1.4563726306878642,0.056390078097571406,-0.2591653771933527,0
1941,random_map,ejar_absolute,0.7149957740530908,0.027684307359747803,0.6992611684213311,0
1942,zero_effect,normalized_copy,0.0,0.0,0.0,0
1942,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1943,same_geometry_diff_limits,normalized_copy,1.1241523498774149,0.0742755289195662,0.05847002928310507,0
1943,same_geometry_diff_limits,ejar_absolute,0.7840248991134371,0.05180246616404821,0.9998732991430181,1
1944,same_limits_diff_geometry,normalized_copy,0.8632874141542118,0.02871654054588005,0.709042919803033,0
1944,same_limits_diff_geometry,ejar_absolute,0.7015970026793328,0.023338042978476657,0.9946202688177059,1
1945,matched_morphology,normalized_copy,0.0,0.0,0.9999935538778377,0
1945,matched_morphology,ejar_absolute,0.024587978810116005,0.0003062472513109366,0.9997246949780426,0
1946,random_map,normalized_copy,1.4985502307631213,0.06156573043491396,-0.006441004144578357,0
1946,random_map,ejar_absolute,1.1584231357872075,0.04759210938903555,-0.5510425266966188,0
1947,zero_effect,normalized_copy,0.0,0.0,0.0,0
1947,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1948,same_geometry_diff_limits,normalized_copy,0.39546561389033047,0.009426290958158782,0.9996828794094084,0
1948,same_geometry_diff_limits,ejar_absolute,0.02443639113777866,0.0005824641251766403,0.9997148031704699,0
1949,same_limits_diff_geometry,normalized_copy,1.4317696409100753,0.02592373260396671,-0.6000353854416995,0
1949,same_limits_diff_geometry,ejar_absolute,0.03765828752566729,0.0006818438862261144,0.9997377139090649,0
1950,matched_morphology,normalized_copy,0.0,0.0,0.9999996588417951,0
1950,matched_morphology,ejar_absolute,0.001104260302951804,5.978517206344029e-05,0.999999329416093,0
1951,random_map,normalized_copy,1.3775098574704328,0.09184369262975095,0.0750024783560544,0
1951,random_map,ejar_absolute,1.1017245947679475,0.07345606602795303,0.11595021175379663,0
1952,zero_effect,normalized_copy,0.0,0.0,0.0,0
1952,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1953,same_geometry_diff_limits,normalized_copy,0.7024459946014395,0.00507922331742746,0.7611176575973366,0
1953,same_geometry_diff_limits,ejar_absolute,0.03294386170838483,0.0002382093881114301,0.9999718882591729,0
1954,same_limits_diff_geometry,normalized_copy,0.2633583710493293,0.015645322326842726,0.9886847414977267,0
1954,same_limits_diff_geometry,ejar_absolute,0.0014897201380924508,8.849975660306395e-05,0.999999400780586,0
1955,matched_morphology,normalized_copy,0.0,0.0,0.999999802990025,0
1955,matched_morphology,ejar_absolute,0.001502023560820904,0.00010701202947671188,0.9999989781392152,0
1956,random_map,normalized_copy,2.7908858277928776,0.05644655245365186,-0.2359619995058208,0
1956,random_map,ejar_absolute,0.9951857686172327,0.0201279483130291,0.11637313354531065,0
1957,zero_effect,normalized_copy,0.0,0.0,0.0,0
1957,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1958,same_geometry_diff_limits,normalized_copy,0.4589108496327705,0.03234905095474503,0.985305364844937,0
1958,same_geometry_diff_limits,ejar_absolute,0.3140737626802738,0.022139350509195625,0.9999707144297407,1
1959,same_limits_diff_geometry,normalized_copy,1.2647213771164116,0.07576014722330655,0.22994069262741265,0
1959,same_limits_diff_geometry,ejar_absolute,0.8812353366512831,0.05278832164227437,0.9981920317129156,1
1960,matched_morphology,normalized_copy,0.0,0.0,0.9999999075103874,0
1960,matched_morphology,ejar_absolute,0.0006595052906655153,6.857594292931769e-05,0.9999998085271765,0
1961,random_map,normalized_copy,0.5233159790920104,0.03753689889642987,0.9615314305543955,0
1961,random_map,ejar_absolute,0.40312959939114634,0.028916057638368343,0.9642321332610718,1
1962,zero_effect,normalized_copy,0.0,0.0,0.0,0
1962,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1963,same_geometry_diff_limits,normalized_copy,0.6574335711364077,0.015599235444887897,0.8904865795994248,0
1963,same_geometry_diff_limits,ejar_absolute,0.6388326763921766,0.015157883269793943,0.9716658885475231,1
1964,same_limits_diff_geometry,normalized_copy,2.017812468791997,0.07406726237942524,-0.4491468926665244,0
1964,same_limits_diff_geometry,ejar_absolute,0.9057726981931284,0.03324793811654559,0.876168075657652,1
1965,matched_morphology,normalized_copy,0.0,0.0,0.9999999007015918,0
1965,matched_morphology,ejar_absolute,0.0006715990973824938,6.739674824870421e-05,0.9999998114336707,0
1966,random_map,normalized_copy,0.542613181821794,0.010007443482058382,0.8948664165258758,0
1966,random_map,ejar_absolute,0.7424282982365734,0.013692644194780003,0.9943116079281797,0
1967,zero_effect,normalized_copy,0.0,0.0,0.0,0
1967,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1968,same_geometry_diff_limits,normalized_copy,0.7535987449351631,0.024320787727467933,0.6958040279001882,0
1968,same_geometry_diff_limits,ejar_absolute,0.007673545316320718,0.0002476472632281237,0.9999836896283278,0
1969,same_limits_diff_geometry,normalized_copy,0.6338244809858546,0.017866698996854294,0.8550546461362483,0
1969,same_limits_diff_geometry,ejar_absolute,0.16761985255163808,0.004724988606907491,0.998939383161688,1
1970,matched_morphology,normalized_copy,0.0,0.0,0.9999991565473025,0
1970,matched_morphology,ejar_absolute,0.0019029533402073287,6.552357781495288e-05,0.9999976073314482,0
1971,random_map,normalized_copy,1.1705148490010984,0.03640264568821186,-0.2879624341479919,0
1971,random_map,ejar_absolute,0.948879223811619,0.029509847068405228,0.32443935187807704,0
1972,zero_effect,normalized_copy,0.0,0.0,0.0,0
1972,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1973,same_geometry_diff_limits,normalized_copy,0.7534019256767845,0.021580727910537136,0.6601631140183675,0
1973,same_geometry_diff_limits,ejar_absolute,0.7963041803104963,0.02280963621624263,0.9043437891411185,1
1974,same_limits_diff_geometry,normalized_copy,0.16803133900062786,0.008580647660327581,0.9958955191301786,0
1974,same_limits_diff_geometry,ejar_absolute,0.0019933546892861847,0.00010179216777390915,0.9999988932466992,0
1975,matched_morphology,normalized_copy,0.0,0.0,0.9999920563013721,0
1975,matched_morphology,ejar_absolute,0.03158625538557141,0.0003543929522443475,0.9996043284294908,0
1976,random_map,normalized_copy,1.5241628685376805,0.06132173795153829,-0.08445107536765889,0
1976,random_map,ejar_absolute,0.5927381573999183,0.023847670555593815,0.940273345708061,0
1977,zero_effect,normalized_copy,0.0,0.0,0.0,0
1977,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1978,same_geometry_diff_limits,normalized_copy,0.8842723459457473,0.10530661978052411,0.48777551901362665,0
1978,same_geometry_diff_limits,ejar_absolute,0.8630602334286499,0.1027805022582232,0.9998411033061805,1
1979,same_limits_diff_geometry,normalized_copy,1.0503078335014644,0.06537425077193128,0.5117902068578158,0
