episode,horizon,source,target,method,singular,final_tracking_error,mean_tracking_error,success_005,success_010,success_020,clipped_steps,residual_sum,fallback_steps
64_95,64,wide_2link,asym_3link,ejar_residual_fallback,0,0.002441364845822,0.0011580141395081205,1,1,1,0,0.002551062338469889,0
64_96,64,asym_3link,large_6link,raw_joint,0,0.25152007914981633,0.1395688753386714,0,0,0,0,0.0,0
64_96,64,asym_3link,large_6link,normalized_copy,0,0.20499227879345433,0.11013894090710541,0,0,0,0,0.0,0
64_96,64,asym_3link,large_6link,link_scaled,0,0.20449927921232658,0.10767188830859528,0,0,0,0,0.0,0
64_96,64,asym_3link,large_6link,static_home,0,0.08949242191147312,0.04510466152848157,0,1,1,0,0.1420889047226522,0
64_96,64,asym_3link,large_6link,target_ik,0,0.00026368013813755903,0.00013425935782482556,1,1,1,0,1.0393529310685254e-06,0
64_96,64,asym_3link,large_6link,ejar_absolute,0,0.00020324649242931038,0.00010491379478087462,1,1,1,0,0.00028367613651477216,0
64_96,64,asym_3link,large_6link,ejar_residual_fallback,0,0.00020324649242931038,0.00010491379478087462,1,1,1,0,0.00028367613651477216,0
64_97,64,heavy_3link,long_4link,raw_joint,0,0.34247108094034867,0.16184463078257605,0,0,0,0,0.0,0
64_97,64,heavy_3link,long_4link,normalized_copy,0,0.36558268950116674,0.17124485491784247,0,0,0,0,0.0,0
64_97,64,heavy_3link,long_4link,link_scaled,0,0.3734519698738662,0.17478018159868902,0,0,0,0,0.0,0
64_97,64,heavy_3link,long_4link,static_home,0,0.21467870303398454,0.10869739824903572,0,0,0,0,0.105865956622955,0
64_97,64,heavy_3link,long_4link,target_ik,0,0.00019508536108512483,9.752032162684172e-05,1,1,1,0,1.1193653687663566e-06,0
64_97,64,heavy_3link,long_4link,ejar_absolute,0,0.000376439234757144,0.00018810086872495505,1,1,1,0,0.00031549109442922165,0
64_97,64,heavy_3link,long_4link,ejar_residual_fallback,0,0.000376439234757144,0.00018810086872495505,1,1,1,0,0.00031549109442922165,0
64_98,64,teacher_2link,wide_2link,raw_joint,0,0.19452197537925317,0.11249417076850146,0,0,1,0,0.0,0
64_98,64,teacher_2link,wide_2link,normalized_copy,0,0.21803599554052747,0.13977452136468588,0,0,0,0,0.0,0
64_98,64,teacher_2link,wide_2link,link_scaled,0,0.23359007321004657,0.15168442357197898,0,0,0,0,0.0,0
64_98,64,teacher_2link,wide_2link,static_home,0,0.20321790903173065,0.11225850580616978,0,0,0,0,0.09180677188328237,0
64_98,64,teacher_2link,wide_2link,target_ik,0,0.00023312236421903717,0.00015291722704365802,1,1,1,0,6.952176732449907e-06,0
64_98,64,teacher_2link,wide_2link,ejar_absolute,0,0.0004804692114998171,0.00029655874238367156,1,1,1,0,0.000534945453240127,0
64_98,64,teacher_2link,wide_2link,ejar_residual_fallback,0,0.0004804692114998171,0.00029655874238367156,1,1,1,0,0.000534945453240127,0
64_99,64,short_2link,snake_6link,raw_joint,0,0.3182964958274694,0.16422288260189244,0,0,0,0,0.0,0
64_99,64,short_2link,snake_6link,normalized_copy,0,0.388159848111904,0.20764597447889097,0,0,0,0,0.0,0
64_99,64,short_2link,snake_6link,link_scaled,0,0.3406032768729053,0.17971208990502735,0,0,0,0,0.0,0
64_99,64,short_2link,snake_6link,static_home,0,0.3354239009350962,0.1663534867644337,0,0,0,0,0.05131727264501014,0
64_99,64,short_2link,snake_6link,target_ik,0,0.18163477340688214,0.06293742084969939,0,0,1,36,0.0833494222181301,0
64_99,64,short_2link,snake_6link,ejar_absolute,0,0.1797910618540422,0.0689783685159821,0,0,1,0,0.17795864441611708,0
64_99,64,short_2link,snake_6link,ejar_residual_fallback,0,0.1797910618540422,0.0689783685159821,0,0,1,0,0.17795864441611708,0
64_100,64,long_2link,redundant_4link,raw_joint,0,0.44374711499582276,0.19361182132957383,0,0,0,0,0.0,0
64_100,64,long_2link,redundant_4link,normalized_copy,0,0.6021414010797898,0.25723672962997907,0,0,0,0,0.0,0
64_100,64,long_2link,redundant_4link,link_scaled,0,0.7737985176855254,0.32282826727253827,0,0,0,0,0.0,0
64_100,64,long_2link,redundant_4link,static_home,0,0.17325632033880742,0.08634125274633334,0,0,1,0,0.1761906409295798,0
64_100,64,long_2link,redundant_4link,target_ik,0,0.000427359693216096,0.00019337949009687528,1,1,1,0,6.2534903582371086e-06,0
64_100,64,long_2link,redundant_4link,ejar_absolute,0,0.0014596275764846177,0.0006441566993112642,1,1,1,0,0.0011145141846410414,0
64_100,64,long_2link,redundant_4link,ejar_residual_fallback,0,0.0014596275764846177,0.0006441566993112642,1,1,1,0,0.0011145141846410414,0
64_101,64,wide_2link,long_2link,raw_joint,0,0.15877475287983325,0.08254770529099997,0,0,1,0,0.0,0
64_101,64,wide_2link,long_2link,normalized_copy,0,0.20306440878119697,0.10423363706678121,0,0,0,0,0.0,0
64_101,64,wide_2link,long_2link,link_scaled,0,0.15839325689442965,0.0811016382691889,0,0,1,0,0.0,0
64_101,64,wide_2link,long_2link,static_home,0,0.13125414111316425,0.06655615828590025,0,0,1,0,0.08191989325692106,0
64_101,64,wide_2link,long_2link,target_ik,0,8.015022046638481e-05,4.0598455846567667e-05,1,1,1,0,1.3351256018365437e-06,0
64_101,64,wide_2link,long_2link,ejar_absolute,0,0.00039742312640931405,0.00020589382653132094,1,1,1,0,0.00043917735514440825,0
64_101,64,wide_2link,long_2link,ejar_residual_fallback,0,0.00039742312640931405,0.00020589382653132094,1,1,1,0,0.00043917735514440825,0
64_102,64,asym_3link,needle_5link,raw_joint,1,0.05176116152878374,0.026663176683869402,0,1,1,0,0.0,0
64_102,64,asym_3link,needle_5link,normalized_copy,1,0.037808374486302906,0.01941033381018475,1,1,1,0,0.0,0
64_102,64,asym_3link,needle_5link,link_scaled,1,0.0362550491951603,0.018547243428390373,1,1,1,0,0.0,0
64_102,64,asym_3link,needle_5link,static_home,1,0.03655512133399573,0.018548789242522623,1,1,1,0,0.037941246288688286,0
64_102,64,asym_3link,needle_5link,target_ik,1,0.0008742871875131525,0.0007319184147886063,1,1,1,0,0.0001664224197139032,0
64_102,64,asym_3link,needle_5link,ejar_absolute,1,0.017451435191397604,0.01208159190148756,1,1,1,0,0.017760175143295615,0
64_102,64,asym_3link,needle_5link,ejar_residual_fallback,1,0.017451435191397604,0.01208159190148756,1,1,1,0,0.017760175143295615,0
64_103,64,heavy_3link,heavy_3link,raw_joint,0,0.39691860092100256,0.21048725596847773,0,0,0,0,0.0,0
64_103,64,heavy_3link,heavy_3link,normalized_copy,0,0.39691860092100256,0.21048725596847773,0,0,0,0,0.0,0
64_103,64,heavy_3link,heavy_3link,link_scaled,0,0.39691860092100256,0.21048725596847773,0,0,0,0,0.0,0
64_103,64,heavy_3link,heavy_3link,static_home,0,0.3988011734694955,0.2050852212476319,0,0,0,0,0.03568370230950284,0
64_103,64,heavy_3link,heavy_3link,target_ik,0,0.00045657969251582445,0.00024458177798608263,1,1,1,0,5.16156695395147e-06,0
64_103,64,heavy_3link,heavy_3link,ejar_absolute,0,0.0011425987017763019,0.000592242527687436,1,1,1,0,0.0015197407069817146,0
64_103,64,heavy_3link,heavy_3link,ejar_residual_fallback,0,0.0011425987017763019,0.000592242527687436,1,1,1,0,0.0015197407069817146,0
64_104,64,teacher_2link,short_2link,raw_joint,0,0.2624095699914768,0.13371870121824664,0,0,0,0,0.0,0
64_104,64,teacher_2link,short_2link,normalized_copy,0,0.267971750280266,0.13588592533560923,0,0,0,0,0.0,0
64_104,64,teacher_2link,short_2link,link_scaled,0,0.31931057838375904,0.1636892944223683,0,0,0,0,0.0,0
64_104,64,teacher_2link,short_2link,static_home,0,0.24472449751570802,0.12424224336643666,0,0,0,0,0.2357019295719975,0
64_104,64,teacher_2link,short_2link,target_ik,0,0.001240609498876313,0.0007907316450213389,1,1,1,0,3.600324711044996e-05,0
64_104,64,teacher_2link,short_2link,ejar_absolute,0,0.005518467959712164,0.0033575296478457342,1,1,1,0,0.0067247448085001205,0
64_104,64,teacher_2link,short_2link,ejar_residual_fallback,0,0.005518467959712164,0.0033575296478457342,1,1,1,0,0.0067247448085001205,0
64_105,64,short_2link,soft_5link,raw_joint,0,0.3913035281016752,0.27857382142372705,0,0,0,0,0.0,0
64_105,64,short_2link,soft_5link,normalized_copy,0,0.41750355114694215,0.3147119838618975,0,0,0,0,0.0,0
64_105,64,short_2link,soft_5link,link_scaled,0,0.3028267997554377,0.22384672936284644,0,0,0,0,0.0,0
64_105,64,short_2link,soft_5link,static_home,0,0.21199048681046095,0.12244834568568036,0,0,0,0,0.1207951443554448,0
64_105,64,short_2link,soft_5link,target_ik,0,0.000866633961438712,0.0004909705958437565,1,1,1,0,2.223662800808618e-05,0
64_105,64,short_2link,soft_5link,ejar_absolute,0,0.004580628066495256,0.002329770828647406,1,1,1,0,0.003842743494887065,0
64_105,64,short_2link,soft_5link,ejar_residual_fallback,0,0.004580628066495256,0.002329770828647406,1,1,1,0,0.003842743494887065,0
64_106,64,long_2link,asym_3link,raw_joint,0,0.2980799714742443,0.12522062534445777,0,0,0,0,0.0,0
64_106,64,long_2link,asym_3link,normalized_copy,0,0.34409241253816814,0.13213813092639703,0,0,0,0,0.0,0
64_106,64,long_2link,asym_3link,link_scaled,0,0.464971391753155,0.1577178066169668,0,0,0,0,0.0,0
64_106,64,long_2link,asym_3link,static_home,0,0.23323855015660183,0.1172288714531847,0,0,0,0,0.2605743648333103,0
64_106,64,long_2link,asym_3link,target_ik,0,0.0012173380687883107,0.0005998105212056267,1,1,1,0,1.3019503671747356e-05,0
64_106,64,long_2link,asym_3link,ejar_absolute,0,0.003316102070689815,0.0015301273466442385,1,1,1,0,0.00226874773623561,0
64_106,64,long_2link,asym_3link,ejar_residual_fallback,0,0.003316102070689815,0.0015301273466442385,1,1,1,0,0.00226874773623561,0
64_107,64,wide_2link,large_6link,raw_joint,0,0.3444105197857365,0.17988751991425833,0,0,0,0,0.0,0
64_107,64,wide_2link,large_6link,normalized_copy,0,0.21313348828654236,0.1082501823740857,0,0,0,0,0.0,0
64_107,64,wide_2link,large_6link,link_scaled,0,0.19723718270589924,0.10029096463359852,0,0,1,0,0.0,0
64_107,64,wide_2link,large_6link,static_home,0,0.2474961923635369,0.12444318337643046,0,0,0,0,0.06300164483205763,0
64_107,64,wide_2link,large_6link,target_ik,0,0.0002567231246628094,0.00013556674546926997,1,1,1,0,2.7589229932284705e-06,0
64_107,64,wide_2link,large_6link,ejar_absolute,0,0.000988807447407609,0.0004876252056406446,1,1,1,0,0.0008416931991339048,0
64_107,64,wide_2link,large_6link,ejar_residual_fallback,0,0.000988807447407609,0.0004876252056406446,1,1,1,0,0.0008416931991339048,0
64_108,64,asym_3link,long_4link,raw_joint,0,1.5424617583026998,0.8465703623908896,0,0,0,0,0.0,0
64_108,64,asym_3link,long_4link,normalized_copy,0,1.3130048931441973,0.7161506832591109,0,0,0,0,0.0,0
64_108,64,asym_3link,long_4link,link_scaled,0,1.1557398251393913,0.61929471911992,0,0,0,0,0.0,0
64_108,64,asym_3link,long_4link,static_home,0,0.61649776451853,0.31286502093010843,0,0,0,0,0.6873676109097644,0
64_108,64,asym_3link,long_4link,target_ik,0,0.13743910023573594,0.025381665949422594,0,0,1,17,0.10656638867703512,0
64_108,64,asym_3link,long_4link,ejar_absolute,0,0.10435911184301071,0.020662615818028654,0,0,1,0,0.09880332075288643,0
64_108,64,asym_3link,long_4link,ejar_residual_fallback,0,0.10435911184301071,0.020662615818028654,0,0,1,0,0.09880332075288643,0
64_109,64,heavy_3link,wide_2link,raw_joint,0,0.18938449155434714,0.08721845206526793,0,0,1,0,0.0,0
64_109,64,heavy_3link,wide_2link,normalized_copy,0,0.17919743050774922,0.07859190499407803,0,0,1,0,0.0,0
64_109,64,heavy_3link,wide_2link,link_scaled,0,0.27474150438046635,0.11199239806972597,0,0,0,0,0.0,0
64_109,64,heavy_3link,wide_2link,static_home,0,0.24691453205840555,0.12231058183081843,0,0,0,0,0.0008746701510823599,0
64_109,64,heavy_3link,wide_2link,target_ik,0,0.018749042637324135,0.001684670365250332,1,1,1,5,0.007462540397408519,0
64_109,64,heavy_3link,wide_2link,ejar_absolute,0,0.01858634324148555,0.0034155670879343412,1,1,1,0,0.015070372348360275,0
64_109,64,heavy_3link,wide_2link,ejar_residual_fallback,0,0.01858634324148555,0.0034155670879343412,1,1,1,0,0.015070372348360275,0
64_110,64,teacher_2link,snake_6link,raw_joint,0,0.14693875689275077,0.0713166026561932,0,0,1,0,0.0,0
64_110,64,teacher_2link,snake_6link,normalized_copy,0,0.14829152652771513,0.07197238650903362,0,0,1,0,0.0,0
64_110,64,teacher_2link,snake_6link,link_scaled,0,0.1546125281404948,0.07496143535599314,0,0,1,0,0.0,0
64_110,64,teacher_2link,snake_6link,static_home,0,0.03601582755917863,0.017819918853069987,1,1,1,0,0.006824324988389216,0
64_110,64,teacher_2link,snake_6link,target_ik,0,5.5553147351344086e-05,2.7739141861601876e-05,1,1,1,0,1.391716543734625e-06,0
64_110,64,teacher_2link,snake_6link,ejar_absolute,0,0.00030854313014129725,0.0001489974059326357,1,1,1,0,0.0002646928428511525,0
64_110,64,teacher_2link,snake_6link,ejar_residual_fallback,0,0.00030854313014129725,0.0001489974059326357,1,1,1,0,0.0002646928428511525,0
64_111,64,short_2link,redundant_4link,raw_joint,0,0.5666652262906707,0.36331659987417225,0,0,0,0,0.0,0
64_111,64,short_2link,redundant_4link,normalized_copy,0,0.8301862770448595,0.5242182506182653,0,0,0,0,0.0,0
64_111,64,short_2link,redundant_4link,link_scaled,0,0.5846920220861271,0.3616977019552367,0,0,0,0,0.0,0
64_111,64,short_2link,redundant_4link,static_home,0,0.2619198275373724,0.19054191220407934,0,0,0,0,0.08618092816186458,0
64_111,64,short_2link,redundant_4link,target_ik,0,0.0003605231643912377,0.0002469212636600173,1,1,1,0,8.295273803985125e-06,0
64_111,64,short_2link,redundant_4link,ejar_absolute,0,0.0017160153664384683,0.0011849237821160354,1,1,1,0,0.0015115517755071141,0
64_111,64,short_2link,redundant_4link,ejar_residual_fallback,0,0.0017160153664384683,0.0011849237821160354,1,1,1,0,0.0015115517755071141,0
64_112,64,long_2link,long_2link,raw_joint,0,0.13774617764038843,0.06193195045547378,0,0,1,0,0.0,0
64_112,64,long_2link,long_2link,normalized_copy,0,0.13774617764038843,0.06193195045547378,0,0,1,0,0.0,0
64_112,64,long_2link,long_2link,link_scaled,0,0.13774617764038843,0.06193195045547378,0,0,1,0,0.0,0
64_112,64,long_2link,long_2link,static_home,0,0.18525321158427033,0.10001125271235187,0,0,1,0,0.04338691027001678,0
64_112,64,long_2link,long_2link,target_ik,0,0.00035056198979743926,0.00017662009420757943,1,1,1,0,6.853879632860805e-06,0
64_112,64,long_2link,long_2link,ejar_absolute,0,0.002497972297439594,0.0012320435238660215,1,1,1,0,0.002165658205574481,0
64_112,64,long_2link,long_2link,ejar_residual_fallback,0,0.002497972297439594,0.0012320435238660215,1,1,1,0,0.002165658205574481,0
64_113,64,wide_2link,needle_5link,raw_joint,0,0.05430494328840117,0.027744500842013756,0,1,1,0,0.0,0
64_113,64,wide_2link,needle_5link,normalized_copy,0,0.07605091370387429,0.03299874668524992,0,1,1,0,0.0,0
64_113,64,wide_2link,needle_5link,link_scaled,0,0.07212920697733195,0.03178777463993216,0,1,1,0,0.0,0
64_113,64,wide_2link,needle_5link,static_home,0,0.08154734087813315,0.041986607201072675,0,1,1,0,0.05683131208882522,0
64_113,64,wide_2link,needle_5link,target_ik,0,8.178166401950156e-05,4.090346281864349e-05,1,1,1,0,8.015020146498551e-06,0
64_113,64,wide_2link,needle_5link,ejar_absolute,0,0.002682444151472694,0.001295024258433941,1,1,1,0,0.0026302353526748406,0
64_113,64,wide_2link,needle_5link,ejar_residual_fallback,0,0.002682444151472694,0.001295024258433941,1,1,1,0,0.0026302353526748406,0
64_114,64,asym_3link,heavy_3link,raw_joint,0,0.22227189047068102,0.12084015490216841,0,0,0,0,0.0,0
64_114,64,asym_3link,heavy_3link,normalized_copy,0,0.20847418130460452,0.11222538875124446,0,0,0,0,0.0,0
64_114,64,asym_3link,heavy_3link,link_scaled,0,0.2026067980125935,0.10725856026326952,0,0,0,0,0.0,0
64_114,64,asym_3link,heavy_3link,static_home,0,0.16415605746745954,0.08472066464986716,0,0,1,0,0.009818353059856596,0
64_114,64,asym_3link,heavy_3link,target_ik,0,0.0003994217803387354,0.00021630655806255183,1,1,1,0,8.307317188996143e-06,0
64_114,64,asym_3link,heavy_3link,ejar_absolute,0,0.002154450070461422,0.0011728960476804304,1,1,1,0,0.00246642511230775,0
64_114,64,asym_3link,heavy_3link,ejar_residual_fallback,0,0.002154450070461422,0.0011728960476804304,1,1,1,0,0.00246642511230775,0
64_115,64,heavy_3link,short_2link,raw_joint,0,0.9558167113313378,0.4897808578291275,0,0,0,0,0.0,0
64_115,64,heavy_3link,short_2link,normalized_copy,0,1.2456763959436594,0.6580847168927664,0,0,0,0,0.0,0
64_115,64,heavy_3link,short_2link,link_scaled,0,1.7090361294521932,0.961668277122075,0,0,0,0,0.0,0
64_115,64,heavy_3link,short_2link,static_home,0,0.9651239649173751,0.4917871813050309,0,0,0,0,0.541840625845179,0
64_115,64,heavy_3link,short_2link,target_ik,0,0.004314580202526818,0.0021018382931071973,1,1,1,0,2.5138978827763037e-05,0
64_115,64,heavy_3link,short_2link,ejar_absolute,0,0.006941035193505609,0.002423646604570332,1,1,1,0,0.004042383270854398,0
64_115,64,heavy_3link,short_2link,ejar_residual_fallback,0,0.006941035193505609,0.002423646604570332,1,1,1,0,0.004042383270854398,0
64_116,64,teacher_2link,soft_5link,raw_joint,0,0.6668051790400714,0.34892387775653844,0,0,0,0,0.0,0
64_116,64,teacher_2link,soft_5link,normalized_copy,0,0.7417380387298319,0.3894091809955253,0,0,0,0,0.0,0
64_116,64,teacher_2link,soft_5link,link_scaled,0,0.7658896962225813,0.40244123909688334,0,0,0,0,0.0,0
64_116,64,teacher_2link,soft_5link,static_home,0,0.17137158045729206,0.08296410487884748,0,0,1,0,0.27522221836386007,0
64_116,64,teacher_2link,soft_5link,target_ik,0,0.0031740016190928005,0.001193274145569884,1,1,1,0,3.165657864587893e-05,0
64_116,64,teacher_2link,soft_5link,ejar_absolute,0,0.009300549730457077,0.0028711454266283,1,1,1,0,0.006689237201632134,0
64_116,64,teacher_2link,soft_5link,ejar_residual_fallback,0,0.009300549730457077,0.0028711454266283,1,1,1,0,0.006689237201632134,0
64_117,64,short_2link,asym_3link,raw_joint,0,0.1914670361871419,0.09062808927868654,0,0,1,0,0.0,0
64_117,64,short_2link,asym_3link,normalized_copy,0,0.13372444508885387,0.056102288682751744,0,0,1,0,0.0,0
64_117,64,short_2link,asym_3link,link_scaled,0,0.13781330566644054,0.06384956785499714,0,0,1,0,0.0,0
64_117,64,short_2link,asym_3link,static_home,0,0.1748443477177543,0.09135704607917239,0,0,1,0,0.1633188549529824,0
64_117,64,short_2link,asym_3link,target_ik,0,0.00030892553721049477,0.00015389883634629452,1,1,1,0,7.738973552831014e-06,0
64_117,64,short_2link,asym_3link,ejar_absolute,0,0.001817195000094809,0.0008933854234101865,1,1,1,0,0.0015593975847113212,0
64_117,64,short_2link,asym_3link,ejar_residual_fallback,0,0.001817195000094809,0.0008933854234101865,1,1,1,0,0.0015593975847113212,0
64_118,64,long_2link,large_6link,raw_joint,0,0.29823708541681343,0.1426410102077204,0,0,0,0,0.0,0
64_118,64,long_2link,large_6link,normalized_copy,0,0.23889155293805547,0.1122153015232946,0,0,0,0,0.0,0
64_118,64,long_2link,large_6link,link_scaled,0,0.236163749152967,0.11063223564369651,0,0,0,0,0.0,0
64_118,64,long_2link,large_6link,static_home,0,0.23342666262172787,0.11875079253681248,0,0,0,0,0.31267657481643063,0
64_118,64,long_2link,large_6link,target_ik,0,0.0011279982883607743,0.0005357254629548528,1,1,1,0,2.4344308313220915e-06,0
64_118,64,long_2link,large_6link,ejar_absolute,0,0.0014108385380682488,0.000644233402061924,1,1,1,0,0.0005699969336088841,0
64_118,64,long_2link,large_6link,ejar_residual_fallback,0,0.0014108385380682488,0.000644233402061924,1,1,1,0,0.0005699969336088841,0
64_119,64,wide_2link,long_4link,raw_joint,1,0.48484289763242266,0.33103844241747504,0,0,0,0,0.0,0
64_119,64,wide_2link,long_4link,normalized_copy,1,0.14518946065357452,0.09449313497795747,0,0,1,0,0.0,0
64_119,64,wide_2link,long_4link,link_scaled,1,0.1334859471762714,0.08544383250678783,0,0,1,0,0.0,0
64_119,64,wide_2link,long_4link,static_home,1,0.1113153978145565,0.07139838129513333,0,0,1,0,0.11163768641410812,0
64_119,64,wide_2link,long_4link,target_ik,1,0.11090333827086417,0.07187109886178686,0,0,1,21,0.02698321485227117,0
64_119,64,wide_2link,long_4link,ejar_absolute,1,0.11081608851109487,0.07089869089184597,0,0,1,0,0.11067820968283253,0
64_119,64,wide_2link,long_4link,ejar_residual_fallback,1,0.11081608851109487,0.07089869089184597,0,0,1,0,0.11067820968283253,0
64_120,64,asym_3link,wide_2link,raw_joint,0,0.15495296553599738,0.08042984480723683,0,0,1,0,0.0,0
64_120,64,asym_3link,wide_2link,normalized_copy,0,0.08690859858973718,0.040833584434216946,0,1,1,0,0.0,0
64_120,64,asym_3link,wide_2link,link_scaled,0,0.10766314612105561,0.0490419383231413,0,0,1,0,0.0,0
64_120,64,asym_3link,wide_2link,static_home,0,0.2669904141673408,0.13629347014413604,0,0,0,0,0.12215282084518352,0
64_120,64,asym_3link,wide_2link,target_ik,0,0.0009453009405102081,0.0005194034450834893,1,1,1,0,2.3508283026254752e-05,0
64_120,64,asym_3link,wide_2link,ejar_absolute,0,0.0015997802726611349,0.0008536996620060188,1,1,1,0,0.0020856661757567988,0
64_120,64,asym_3link,wide_2link,ejar_residual_fallback,0,0.0015997802726611349,0.0008536996620060188,1,1,1,0,0.0020856661757567988,0
64_121,64,heavy_3link,snake_6link,raw_joint,0,0.3438761336102398,0.13618170974188992,0,0,0,0,0.0,0
64_121,64,heavy_3link,snake_6link,normalized_copy,0,0.3451725451796765,0.13783743960404843,0,0,0,0,0.0,0
64_121,64,heavy_3link,snake_6link,link_scaled,0,0.4505856726230272,0.15916179403294553,0,0,0,2,0.0,0
64_121,64,heavy_3link,snake_6link,static_home,0,0.28128718493304405,0.14259073574385778,0,0,0,0,0.2812410795754248,0
64_121,64,heavy_3link,snake_6link,target_ik,0,0.000330756998874306,0.0002092847599278933,1,1,1,0,9.517747269549883e-06,0
64_121,64,heavy_3link,snake_6link,ejar_absolute,0,0.003079442897411591,0.0013984010521932528,1,1,1,0,0.002454308866543535,0
64_121,64,heavy_3link,snake_6link,ejar_residual_fallback,0,0.003079442897411591,0.0013984010521932528,1,1,1,0,0.002454308866543535,0
64_122,64,teacher_2link,redundant_4link,raw_joint,0,0.19524257070341058,0.10814550895188581,0,0,1,0,0.0,0
64_122,64,teacher_2link,redundant_4link,normalized_copy,0,0.27331535217208336,0.14930535599693412,0,0,0,0,0.0,0
64_122,64,teacher_2link,redundant_4link,link_scaled,0,0.27331535217208336,0.14930535599693412,0,0,0,0,0.0,0
64_122,64,teacher_2link,redundant_4link,static_home,0,0.17852004050146889,0.08583282245897264,0,0,1,0,0.06692867181883808,0
64_122,64,teacher_2link,redundant_4link,target_ik,0,0.011674056616108671,0.001204033141905223,1,1,1,3,0.00792226073065996,0
64_122,64,teacher_2link,redundant_4link,ejar_absolute,0,0.017820017530579418,0.004755284659428644,1,1,1,0,0.015669563426713808,0
64_122,64,teacher_2link,redundant_4link,ejar_residual_fallback,0,0.017820017530579418,0.004755284659428644,1,1,1,0,0.015669563426713808,0
64_123,64,short_2link,long_2link,raw_joint,0,0.39200780693442666,0.2579430441201893,0,0,0,0,0.0,0
64_123,64,short_2link,long_2link,normalized_copy,0,0.14638562453271528,0.09730522528807192,0,0,1,0,0.0,0
64_123,64,short_2link,long_2link,link_scaled,0,0.16680872411612088,0.07761011236148768,0,0,1,0,0.0,0
64_123,64,short_2link,long_2link,static_home,0,0.2744834128392296,0.14192192420199748,0,0,0,0,0.07574921816842865,0
64_123,64,short_2link,long_2link,target_ik,0,0.000861444829651314,0.0005264034018135148,1,1,1,0,9.24110423559081e-06,0
64_123,64,short_2link,long_2link,ejar_absolute,0,0.0021351817623643608,0.0012135385625043431,1,1,1,0,0.0029313080957000283,0
64_123,64,short_2link,long_2link,ejar_residual_fallback,0,0.0021351817623643608,0.0012135385625043431,1,1,1,0,0.0029313080957000283,0
64_124,64,long_2link,needle_5link,raw_joint,0,0.569464873877619,0.42159951833199394,0,0,0,0,0.0,0
64_124,64,long_2link,needle_5link,normalized_copy,0,0.5848332958379204,0.42882793405027964,0,0,0,0,0.0,0
64_124,64,long_2link,needle_5link,link_scaled,0,0.6738523808663747,0.5012594818435372,0,0,0,2,0.0,0
64_124,64,long_2link,needle_5link,static_home,0,0.17977084975972327,0.12568299270860345,0,0,1,0,0.16536544296799544,0
64_124,64,long_2link,needle_5link,target_ik,0,0.0011628208749346442,0.0007881993219577187,1,1,1,0,1.3795060644501796e-05,0
64_124,64,long_2link,needle_5link,ejar_absolute,0,0.006043492542870336,0.003821105897117103,1,1,1,0,0.005109196720728151,0
64_124,64,long_2link,needle_5link,ejar_residual_fallback,0,0.006043492542870336,0.003821105897117103,1,1,1,0,0.005109196720728151,0
64_125,64,wide_2link,heavy_3link,raw_joint,0,0.2424600119096628,0.09211166386293113,0,0,0,0,0.0,0
64_125,64,wide_2link,heavy_3link,normalized_copy,0,0.1351418379731836,0.05693824902023874,0,0,1,0,0.0,0
64_125,64,wide_2link,heavy_3link,link_scaled,0,0.09429260035348716,0.03995062572386038,0,1,1,0,0.0,0
64_125,64,wide_2link,heavy_3link,static_home,0,0.15606330227498685,0.06825641507943875,0,0,1,0,0.08078932601100751,0
64_125,64,wide_2link,heavy_3link,target_ik,0,0.00022208095144158016,8.954618948303283e-05,1,1,1,0,5.09815522650853e-06,0
64_125,64,wide_2link,heavy_3link,ejar_absolute,0,0.0008514269122724166,0.00041469337072985187,1,1,1,0,0.0008697455833308092,0
64_125,64,wide_2link,heavy_3link,ejar_residual_fallback,0,0.0008514269122724166,0.00041469337072985187,1,1,1,0,0.0008697455833308092,0
64_126,64,asym_3link,short_2link,raw_joint,0,0.564229701018961,0.31705560941209254,0,0,0,0,0.0,0
64_126,64,asym_3link,short_2link,normalized_copy,0,0.6438325698030456,0.35863348974617776,0,0,0,0,0.0,0
64_126,64,asym_3link,short_2link,link_scaled,0,0.7918575710660433,0.4311030564310491,0,0,0,8,0.0,0
64_126,64,asym_3link,short_2link,static_home,0,0.277265163126459,0.17229116987148346,0,0,0,0,0.33100320230600166,0
64_126,64,asym_3link,short_2link,target_ik,0,0.07440441320660396,0.023321490763298727,0,1,1,17,0.06195062557020103,0
64_126,64,asym_3link,short_2link,ejar_absolute,0,0.06460267749752814,0.022207331574328026,0,1,1,0,0.05914260572555673,0
64_126,64,asym_3link,short_2link,ejar_residual_fallback,0,0.06460267749752814,0.022207331574328026,0,1,1,0,0.05914260572555673,0
64_127,64,heavy_3link,soft_5link,raw_joint,0,0.18876062376410854,0.23631046606625133,0,0,1,46,0.0,0
64_127,64,heavy_3link,soft_5link,normalized_copy,0,0.1855242767646086,0.20476128828388235,0,0,1,0,0.0,0
64_127,64,heavy_3link,soft_5link,link_scaled,0,0.2578419145322809,0.2889481383345239,0,0,0,46,0.0,0
64_127,64,heavy_3link,soft_5link,static_home,0,0.2963154258245555,0.1837374692952204,0,0,0,0,0.06671576626535888,0
64_127,64,heavy_3link,soft_5link,target_ik,0,0.00061640936368317,0.0004598274782882226,1,1,1,0,3.0176943873481996e-06,0
